mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spect_centroid_mean,spect_centroid_std,spect_bandwidth_mean,spect_bandwidth_std,spect_rolloff95_mean,spect_rolloff95_std,spect_flatness_mean,spect_flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,spec_flux_mean,spec_flux_std,label,file
-393.9325866699219,130.11471557617188,61.89453125,58.727439880371094,12.906281471252441,40.27195739746094,67.62830352783203,48.06442642211914,6.032644271850586,20.635284423828125,-9.861727714538574,18.187023162841797,-22.14357566833496,19.409040451049805,2.596283197402954,12.924630165100098,-25.722612380981445,20.964534759521484,-30.913896560668945,21.034561157226562,6.820074081420898,10.73750114440918,-3.630410671234131,10.653864860534668,-9.091028213500977,11.729108810424805,1944.4553076822149,879.8268067550538,1694.4799378211364,491.92015601509206,5120.179521276596,1603.007224278771,0.01511805783957243,0.02403196133673191,0.13818359375,0.08971153220666145,0.017940497025847435,0.011994492262601852,2.670642375946045,3.5655875205993652,real,zach1_clean.wav
-363.01861572265625,193.9947052001953,71.0029525756836,66.36532592773438,-12.329349517822266,38.052833557128906,18.73335838317871,34.46088409423828,-1.4376121759414673,23.61103057861328,-3.5169856548309326,23.918760299682617,-22.476686477661133,26.718116760253906,1.900986671447754,13.879605293273926,-20.726531982421875,19.93968963623047,-16.89532470703125,17.90400505065918,9.444977760314941,12.734894752502441,10.594674110412598,12.415735244750977,-15.138754844665527,13.343907356262207,1923.6939396619703,899.3810806741625,1691.9822739139915,456.67507244227625,5494.597739361702,1304.885075196772,0.01830493099987507,0.031548772007226944,0.14225087267287234,0.11176935994494512,0.03594343364238739,0.028001172468066216,3.0742363929748535,4.3643269538879395,real,zach15_clean.wav
-553.867919921875,138.4702606201172,117.14059448242188,34.38933181762695,11.266960144042969,47.70166778564453,21.6867618560791,20.57370376586914,2.251671314239502,20.29998207092285,4.924077033996582,13.028228759765625,-6.996835708618164,18.614429473876953,-5.1773505210876465,13.025425910949707,-0.09267082810401917,10.910676956176758,-9.107490539550781,12.964141845703125,-1.7757409811019897,7.8614583015441895,-1.925268292427063,8.085834503173828,-2.2025399208068848,8.368922233581543,986.4639033740092,426.1530385653746,1327.5305566307998,363.4520586516991,4010.222739361702,1256.0768110797694,0.006886169780045748,0.03352789208292961,0.04966443650265957,0.026399740875696253,0.008299479261040688,0.008451742120087147,1.8152830600738525,2.0813496112823486,real,mckinley7_clean.wav
-489.28759765625,124.63639831542969,78.8156967163086,65.6896743774414,-0.945584237575531,45.94810104370117,35.35928726196289,44.80046081542969,-9.832490921020508,28.220958709716797,-8.94372844696045,24.180316925048828,-17.78242301940918,26.610788345336914,-16.130966186523438,16.896039962768555,-23.34573745727539,16.580381393432617,-20.54631233215332,17.382610321044922,14.66811466217041,17.424827575683594,-13.408217430114746,10.954970359802246,-3.3621060848236084,14.158149719238281,1891.9997147597103,1103.0870867979654,1665.1211769343884,445.0702723523039,5225.897606382979,1547.3348414097106,0.02622745931148529,0.04711763560771942,0.14605842752659576,0.13397046643360325,0.006461468990892172,0.00294306268915534,3.2364423274993896,4.310055255889893,real,zach13_clean.wav
-432.6063537597656,59.13136672973633,105.7988052368164,39.436981201171875,-3.878007650375366,36.38612747192383,38.65748977661133,37.687034606933594,-7.760890960693359,24.872343063354492,-0.15492816269397736,13.769962310791016,-11.836752891540527,15.604379653930664,-19.267656326293945,13.271506309509277,-7.82698917388916,12.415871620178223,-17.22210121154785,12.690768241882324,-9.793306350708008,10.00992202758789,-2.4850447177886963,10.669574737548828,2.158074140548706,8.949714660644531,1425.2499780236765,914.4243335015218,1453.5825923911589,532.8859952431759,4284.325132978724,1533.0105396330384,0.01358205545693636,0.04312343895435333,0.10303773271276596,0.09945423402179938,0.014160079881548882,0.005738447420299053,2.4046614170074463,2.229787588119507,real,mckinley1_clean.wav
-527.9951782226562,119.17688751220703,56.887596130371094,91.86317443847656,-3.4331979751586914,49.705135345458984,31.90202522277832,57.6230354309082,-21.08783531188965,40.64875411987305,-2.742892265319824,17.876049041748047,-17.168434143066406,31.972604751586914,-7.842316150665283,17.26423454284668,-25.317466735839844,16.26371192932129,-28.9913387298584,14.929173469543457,15.000481605529785,14.378893852233887,1.0615750551223755,12.018943786621094,-8.49953842163086,14.617169380187988,2396.0745349204412,1406.364149312001,1618.8687535177226,437.5442365841512,5382.147606382979,1688.7453154919483,0.032421860843896866,0.05501706525683403,0.21226728723404256,0.1832038798631282,0.004262820351868868,0.0019422475015744567,3.2143471240997314,3.3532028198242188,real,zach7_clean.wav
-369.3788146972656,50.38469314575195,116.02863311767578,54.49965286254883,6.759026050567627,34.81246566772461,26.58884620666504,22.412837982177734,14.756973266601562,15.810733795166016,-12.148921966552734,16.47745132446289,-27.594697952270508,13.689840316772461,-8.936880111694336,13.38154411315918,-9.430619239807129,9.978211402893066,-2.896343231201172,12.779864311218262,-6.667153835296631,10.702969551086426,-10.428970336914062,11.088241577148438,-8.0261812210083,9.708137512207031,1488.4890206039006,1095.0786974842633,1477.3502520387708,521.1060292194984,4397.772606382979,1749.9490412378045,0.01969882845878601,0.04161708801984787,0.11698491522606383,0.09647789980842997,0.017766783013939857,0.005691428668797016,2.561861991882324,2.33719801902771,real,mckinley11_clean.wav
-531.3820190429688,138.2281036376953,111.79077911376953,43.33452606201172,8.036060333251953,43.856563568115234,15.837571144104004,23.340681076049805,-0.18379922211170197,19.482255935668945,7.633359909057617,11.904336929321289,-7.267220973968506,18.494678497314453,-6.871140956878662,14.156594276428223,-0.733881950378418,10.848868370056152,-6.724083423614502,12.331212043762207,-3.907005786895752,11.727702140808105,0.7394586801528931,8.638638496398926,0.11932389438152313,7.401667594909668,1236.7366541308218,811.6078633050269,1416.7721108215244,496.35029815643287,4220.744680851064,1636.8203796307337,0.017221296206116676,0.04596148803830147,0.0787587267287234,0.07052845465637335,0.008957837708294392,0.007145856972783804,2.0460970401763916,2.3429832458496094,real,mckinley6_clean.wav
-341.9767761230469,155.3144989013672,68.524169921875,84.55172729492188,-6.661611557006836,42.91331481933594,30.42500114440918,37.95488739013672,-1.6386109590530396,24.610599517822266,-8.716289520263672,20.201440811157227,-33.99610900878906,24.61519432067871,-6.025166034698486,19.643766403198242,-3.9433205127716064,18.62836265563965,-27.24026870727539,16.70638656616211,6.653973579406738,15.635668754577637,2.37237286567688,13.378730773925781,-4.067508220672607,15.212782859802246,2105.3821652514484,1167.6744371791513,1565.2264330207543,433.62728029254225,5031.998005319149,1684.6306181481066,0.025032300502061844,0.0363209992647171,0.19218022772606383,0.13342984652676879,0.03141160309314728,0.024460013955831528,3.274808168411255,3.7814018726348877,real,zach14_clean.wav
-493.9861755371094,96.2654037475586,60.933876037597656,74.68201446533203,-4.684338569641113,46.50850296020508,50.49184799194336,54.03248596191406,-9.120996475219727,31.745880126953125,-19.870630264282227,22.76559829711914,-9.155193328857422,23.0311222076416,-9.151644706726074,15.706954002380371,-25.148439407348633,15.04964828491211,-20.279050827026367,19.241161346435547,10.639062881469727,15.317058563232422,-3.9090323448181152,13.74867057800293,-7.737785816192627,13.769148826599121,2153.1881041141332,1368.3516170553287,1585.1515228372728,424.5855415123714,5042.303856382979,1608.785206160617,0.021067719906568527,0.03696407750248909,0.1937541555851064,0.18645639048524587,0.005286006722599268,0.0027915542013943195,2.8440685272216797,3.332435131072998,real,zach12_clean.wav
-291.590576171875,166.09185791015625,47.9189453125,67.91780853271484,-3.1352217197418213,51.7053108215332,19.456878662109375,23.754602432250977,-14.355896949768066,23.821395874023438,-9.355022430419922,16.35286521911621,-12.26194953918457,18.232980728149414,-6.692577838897705,17.648027420043945,-16.303388595581055,14.716113090515137,-16.276020050048828,15.021910667419434,9.775546073913574,13.628579139709473,-7.281722545623779,14.918277740478516,-5.642197132110596,19.510082244873047,2377.8407538613096,1371.2013166132056,1710.4421682153677,524.470295076764,5426.196808510638,1836.1474306404866,0.04327287897467613,0.05337033420801163,0.2021224650930851,0.16864014435381067,0.06627415120601654,0.05254358798265457,2.5986623764038086,4.179289817810059,real,zach6_clean.wav
-480.8828430175781,89.23826599121094,109.88999938964844,44.44696807861328,-2.592013359069824,41.48966979980469,34.97219467163086,26.89398193359375,-0.8043719530105591,20.38235092163086,0.31641101837158203,10.739727973937988,-3.749629259109497,16.25672149658203,-16.948524475097656,13.804884910583496,-5.003481388092041,15.79572582244873,-5.907023906707764,13.429970741271973,-6.895683765411377,12.11179256439209,-3.9565141201019287,13.258938789367676,0.4965897500514984,7.532358646392822,1344.136735228562,911.056974946502,1383.3787742058898,465.30044747504587,4048.5372340425533,1485.2547926128088,0.012765404768288136,0.03605663776397705,0.09121509308510638,0.09667019730952305,0.00984031893312931,0.004897184204310179,2.482235908508301,2.4882705211639404,real,mckinley10_clean.wav
-469.025390625,110.49356079101562,96.06713104248047,47.8593635559082,-1.270879864692688,45.199947357177734,32.16857147216797,33.29595947265625,3.905616044998169,22.836139678955078,1.9809516668319702,15.427407264709473,-5.349849224090576,16.065950393676758,-9.422506332397461,15.374696731567383,-4.0235700607299805,11.581766128540039,-9.378442764282227,14.931306838989258,-2.6166892051696777,8.44457721710205,-4.845703601837158,10.5184907913208,1.2001136541366577,8.329877853393555,1668.5445047696855,1194.4933642255237,1538.295125888794,489.54687481700404,4582.862367021276,1629.9385282425174,0.02219187468290329,0.050245340913534164,0.11639793882978723,0.13577002755825376,0.010220467112958431,0.007159976754337549,2.245788335800171,1.8747527599334717,real,mckinley5_clean.wav
-362.8145446777344,72.0025634765625,118.95671081542969,41.64591598510742,-8.272526741027832,27.09739112854004,32.03652572631836,30.733028411865234,-2.3836841583251953,17.203847885131836,1.539125680923462,17.579904556274414,-20.26238441467285,13.085158348083496,-4.867192268371582,14.346976280212402,-2.0058274269104004,12.502069473266602,-5.100401401519775,12.044514656066895,-1.6713190078735352,8.795661926269531,5.068436145782471,8.557843208312988,-8.070695877075195,10.588639259338379,1289.7162538501782,574.9078119395364,1355.1478309261083,288.86630085209936,4055.851063829787,1076.845017052221,0.007026508916169405,0.01526159979403019,0.07233834773936171,0.030987547097222547,0.01927787810564041,0.007667297497391701,2.802678108215332,2.815829038619995,real,mckinley15_clean.wav
-366.6044616699219,159.8951873779297,63.3635368347168,55.54418182373047,-18.812896728515625,45.99880599975586,41.84700393676758,47.92683029174805,-0.7122443318367004,16.545358657836914,-7.372116565704346,21.247142791748047,-23.68392562866211,23.519367218017578,6.3076887130737305,15.236593246459961,-12.406516075134277,22.321992874145508,-23.31821632385254,19.961864471435547,6.274242877960205,13.298299789428711,2.06211256980896,12.571151733398438,-11.525551795959473,10.259020805358887,2075.9095095876946,928.6325864135683,1613.3224552697714,390.8574068236712,5051.196808510638,1417.282565337541,0.017892006784677505,0.028903625905513763,0.17090882646276595,0.12097711078581541,0.021929778158664703,0.014523857273161411,2.5316734313964844,2.5089776515960693,real,zach3_clean.wav
-471.62823486328125,85.04995727539062,121.56713104248047,42.47113037109375,-6.563901901245117,34.20711898803711,37.65995788574219,34.077857971191406,-2.4377994537353516,21.963359832763672,-5.64895486831665,14.43008804321289,-17.017175674438477,18.005287170410156,-10.404495239257812,13.413538932800293,-7.886007308959961,11.730591773986816,-21.24724769592285,15.312125205993652,5.030634880065918,11.552149772644043,0.6729695200920105,8.469779968261719,3.900101900100708,8.36315631866455,1263.28520320892,850.7539808343386,1290.2574303752504,369.7942123110458,3827.626329787234,1390.7033508879974,0.011223397217690945,0.030979914590716362,0.0894074135638298,0.09584646135869819,0.009174748323857784,0.00441139517351985,2.315150499343872,2.4867305755615234,real,mckinley8_clean.wav
-399.9115295410156,136.47171020507812,63.16301727294922,99.87324523925781,-1.9453003406524658,57.80359649658203,30.62398910522461,39.054683685302734,-7.487387180328369,26.799495697021484,-4.48691463470459,17.92873191833496,-20.233972549438477,19.771697998046875,-1.5198416709899902,21.79729461669922,-18.52719497680664,16.794845581054688,-22.522216796875,15.299248695373535,12.515886306762695,10.388787269592285,-5.548407554626465,10.841914176940918,-4.359140872955322,9.464630126953125,2427.7208626731895,1605.7590551125618,1578.2473570970112,517.3695558701909,5276.180186170212,1862.7169658864875,0.023676108568906784,0.03686687722802162,0.2190201130319149,0.19538821588891087,0.016065577045083046,0.009543577209115028,3.1013760566711426,3.3094887733459473,real,zach5_clean.wav
-410.65386962890625,62.08173751831055,119.8815689086914,45.04679489135742,11.824966430664062,32.508995056152344,26.073293685913086,34.80337905883789,7.708966255187988,21.107643127441406,-4.491761684417725,16.658748626708984,-10.16408920288086,13.67621898651123,-10.38301944732666,12.072311401367188,-4.3171820640563965,12.476791381835938,-8.028264045715332,11.51440143585205,-8.003207206726074,11.821446418762207,1.829696774482727,7.438028812408447,-5.607394695281982,9.03952693939209,1346.2345797641162,1036.474451078207,1422.778806867435,493.77051876086983,4116.356382978724,1677.1754425210938,0.010417225770652294,0.02764430083334446,0.09631087932180851,0.11165100609574909,0.014022630639374256,0.005528398789465427,2.5487070083618164,2.2950057983398438,real,mckinley13_clean.wav
-510.89990234375,118.24873352050781,82.35472106933594,61.43752670288086,1.9840826988220215,53.858604431152344,30.454023361206055,42.36093521118164,-14.028701782226562,36.6416130065918,-10.907384872436523,26.431699752807617,-12.780710220336914,26.987945556640625,-13.736467361450195,20.654216766357422,-32.438026428222656,17.339040756225586,-13.524345397949219,19.67667579650879,13.282466888427734,14.157824516296387,-18.187795639038086,11.662952423095703,-1.9071754217147827,10.43471908569336,1801.0002599703685,1034.086526149305,1618.667569463957,494.6138143508073,5085.106382978724,1534.7682271133312,0.011968343518674374,0.022891223430633545,0.14386116190159576,0.1216932962811004,0.005688830744475126,0.0039055950473994017,3.4807238578796387,3.9958994388580322,real,zach11_clean.wav
-416.42822265625,75.96007537841797,131.30807495117188,43.557334899902344,-15.837358474731445,32.16309356689453,19.656105041503906,30.611793518066406,-2.300598382949829,14.439387321472168,2.2923765182495117,18.058351516723633,-11.343107223510742,17.3814640045166,-15.106388092041016,11.892732620239258,-2.267388343811035,12.762205123901367,-11.223758697509766,11.667913436889648,-0.9568447470664978,13.879545211791992,-5.743043422698975,7.988808631896973,-0.3118830621242523,9.975194931030273,1277.1776058433575,690.1419076981849,1321.8979499642478,448.05674260305085,3858.7101063829787,1464.2230110203789,0.008593852631747723,0.023960132151842117,0.08505443816489362,0.0671591643425022,0.010639948770403862,0.0038118616212159395,2.6791176795959473,3.0724782943725586,real,mckinley3_clean.wav
-562.7849731445312,145.63165283203125,64.63505554199219,79.66088104248047,-16.072084426879883,38.28339385986328,23.647117614746094,44.95872116088867,-8.951637268066406,41.646514892578125,1.3039515018463135,17.27279281616211,-15.19752025604248,26.544132232666016,-11.297568321228027,21.645814895629883,-11.24011516571045,20.330184936523438,-24.752948760986328,18.55276870727539,11.77944278717041,15.475543022155762,1.604995846748352,10.064884185791016,-5.832785606384277,11.030367851257324,2287.5338352762556,1152.7705313163208,1717.1721946961095,458.5703508170978,5419.464760638298,1563.5493594802583,0.04907167702913284,0.07383327186107635,0.21544630984042554,0.15373549786964552,0.003485684283077717,0.0023726646322757006,2.462719678878784,2.915097236633301,real,zach8_clean.wav
-467.7939147949219,88.44743347167969,130.79769897460938,44.30466842651367,3.7277281284332275,37.68225860595703,19.831663131713867,31.440067291259766,2.2080466747283936,22.912368774414062,7.2205681800842285,13.96916389465332,4.720361709594727,16.264591217041016,-22.051023483276367,15.950536727905273,-5.722372055053711,11.439899444580078,-7.853082656860352,11.179287910461426,-3.480386972427368,8.321573257446289,-2.227748394012451,8.31263542175293,1.0089495182037354,8.384662628173828,1126.3596023587072,818.6935468731141,1311.6847890507265,534.6903562408351,3705.119680851064,1645.3298705580075,0.006913123652338982,0.027019968256354332,0.07122672872340426,0.07727219157889616,0.01184739451855421,0.006589452736079693,2.378541946411133,2.2959611415863037,real,mckinley4_clean.wav
-367.64691162109375,88.69688415527344,99.63701629638672,42.49386215209961,7.129107475280762,41.3381462097168,30.692750930786133,29.66189956665039,12.87670612335205,16.907245635986328,-12.713203430175781,17.893653869628906,-13.893489837646484,15.839797019958496,-3.251528263092041,9.308257102966309,-1.5901597738265991,12.110681533813477,-5.1867146492004395,12.754544258117676,-4.812921047210693,7.584360122680664,1.3304855823516846,8.343315124511719,-8.059794425964355,8.94332218170166,1647.6164927818747,1168.8185991481812,1568.679812281914,494.671505729426,4673.121675531915,1645.953031255041,0.015265122056007385,0.03216015174984932,0.12070935837765957,0.1247384169441912,0.020011577755212784,0.008842792361974716,2.674412488937378,2.9962620735168457,real,mckinley14_clean.wav
-368.0440979003906,100.4261474609375,96.66869354248047,70.8325424194336,-3.810148239135742,50.81120681762695,34.56456756591797,51.980995178222656,-17.653770446777344,36.78031921386719,-16.759124755859375,24.640810012817383,-19.33696174621582,21.47513198852539,8.4246187210083,16.279666900634766,-25.523080825805664,13.874495506286621,-21.146635055541992,18.374279022216797,13.688276290893555,13.100106239318848,-4.192439079284668,12.351350784301758,-10.273714065551758,12.370028495788574,1844.0246881984142,1233.7121232701304,1492.9177384535533,460.8306875979611,4724.484707446809,1657.93770940842,0.01310059241950512,0.02935844101011753,0.15877971243351063,0.14358643327432796,0.0191398523747921,0.008993891067802906,3.306621789932251,3.732745885848999,real,zach2_clean.wav
-462.99053955078125,111.06635284423828,121.98167419433594,40.39678192138672,5.499655246734619,39.52558517456055,15.839078903198242,27.191247940063477,3.473656415939331,19.16244888305664,7.043037414550781,16.648326873779297,-15.95099925994873,23.65217399597168,-8.874022483825684,14.026456832885742,1.6553089618682861,11.2177152633667,-11.600542068481445,15.299039840698242,-6.620270252227783,9.93420696258545,-1.0858449935913086,9.581927299499512,3.057176351547241,8.941649436950684,1269.5665451714947,816.1645751829377,1400.141128877194,465.46239230513675,4065.907579787234,1539.2319029172218,0.014431525953114033,0.04126797616481781,0.09299160571808511,0.09625276111557424,0.009092113934457302,0.00647382065653801,2.197791337966919,2.3666293621063232,real,mckinley9_clean.wav
-378.0972900390625,136.19320678710938,90.90829467773438,52.716163635253906,-23.40492820739746,34.19123077392578,27.825246810913086,49.28588104248047,-9.843903541564941,32.02334976196289,-0.4043499529361725,37.207698822021484,-13.241816520690918,31.45469856262207,-5.180474281311035,24.147428512573242,-6.022684097290039,18.664194107055664,-23.974302291870117,22.041215896606445,6.859652996063232,16.471864700317383,-5.318066120147705,13.200246810913086,-0.22859419882297516,12.756324768066406,1679.2515476945434,635.5802218562853,1504.495029847118,382.8998623034757,4754.404920212766,1225.1904204586747,0.007272735703736544,0.011650027707219124,0.12101063829787234,0.07337119616366142,0.021176418289542198,0.01534840278327465,2.5953941345214844,3.454252004623413,real,zach4_clean.wav
-396.5703430175781,98.04751586914062,99.32564544677734,47.20335006713867,5.683101654052734,39.371009826660156,6.883408546447754,34.32642364501953,6.808868408203125,19.179574966430664,-3.5201799869537354,16.325284957885742,-16.91499900817871,17.868642807006836,-4.959003448486328,13.91610050201416,-7.601240634918213,11.396790504455566,-6.473135471343994,11.587471008300781,-5.909415245056152,10.1448974609375,3.2291555404663086,12.288923263549805,-7.967034339904785,8.135575294494629,1570.5866799940256,974.6102367613987,1557.4856489929844,479.9424226874538,4742.353723404255,1689.5546013305086,0.020750878378748894,0.045209404081106186,0.10091318982712766,0.10347024636246581,0.018158501014113426,0.009387892670929432,2.575737237930298,2.302314043045044,real,mckinley12_clean.wav
-499.4638977050781,113.14833068847656,108.6180419921875,37.34368133544922,13.11286735534668,32.881553649902344,32.15907669067383,24.36073875427246,0.07946986705064774,20.535869598388672,3.5590574741363525,12.119699478149414,-6.319227695465088,16.425281524658203,-9.470526695251465,14.712273597717285,-4.6078877449035645,13.445636749267578,-13.92288875579834,13.402060508728027,-6.164504528045654,9.49726676940918,-5.680408000946045,9.945908546447754,0.228107288479805,8.53318977355957,1177.6226386205067,721.0938984002454,1400.1442860909463,373.5726994177931,4124.66755319149,1316.3274098483057,0.010849248617887497,0.03225517272949219,0.0712890625,0.07148266761318796,0.009863589890301228,0.00858373288065195,1.9878679513931274,2.15838360786438,real,mckinley2_clean.wav
-525.4746704101562,104.73841094970703,71.5307846069336,81.22129821777344,6.251388072967529,43.02140808105469,51.226905822753906,52.2665901184082,-3.861729145050049,37.429195404052734,-3.2818233966827393,16.243194580078125,-15.448979377746582,21.410507202148438,-14.07759952545166,22.4200382232666,-21.91311264038086,18.340961456298828,-21.321754455566406,16.980892181396484,10.79910945892334,12.794452667236328,-6.676605224609375,12.250434875488281,-2.688105821609497,11.67666244506836,1897.0612633145083,1241.7103296698347,1562.7396567776157,488.92279743900195,4766.373005319149,1883.6789622659487,0.02422250621020794,0.042976245284080505,0.1593043550531915,0.14932102407203712,0.005277702119201422,0.002866567112505436,3.0029513835906982,3.055579423904419,real,zach10_clean.wav
-504.763916015625,105.02779388427734,100.24388885498047,62.300445556640625,-1.8681210279464722,52.03855514526367,31.353206634521484,57.9199104309082,3.2991299629211426,26.6011962890625,-9.187122344970703,20.76590919494629,-27.39389991760254,26.03304100036621,-15.71794319152832,23.358585357666016,-16.828575134277344,15.566076278686523,-22.03017807006836,16.241430282592773,7.372154712677002,14.603363037109375,-2.0531861782073975,11.430404663085938,-10.137539863586426,12.401053428649902,1669.2434517059469,965.8580480358086,1550.6852919196563,455.636109719737,4697.639627659574,1632.3924454705684,0.011275695636868477,0.02285107783973217,0.14515458776595744,0.12382983089721537,0.004938777536153793,0.002242716494947672,3.031270742416382,3.4561944007873535,real,zach9_clean.wav
-405.41644287109375,100.3616714477539,62.532344818115234,67.50234985351562,-17.500625610351562,40.66657257080078,42.93265914916992,39.159690856933594,0.34442034363746643,31.200408935546875,-1.2374987602233887,23.08205223083496,-29.251832962036133,21.971467971801758,-1.4607206583023071,23.691316604614258,-2.6824095249176025,15.633651733398438,-20.883718490600586,20.9118709564209,7.43265438079834,16.69313621520996,-2.6936733722686768,10.71566390991211,-9.59574031829834,11.53410816192627,2257.429276349624,1103.2913061756062,1664.1575479321318,418.8983185434919,5363.530585106383,1474.3646494597324,0.028816593810915947,0.03726135194301605,0.17431121176861702,0.13149665711171046,0.010268496349453926,0.006362979765981436,2.9522948265075684,3.0300333499908447,deepfake,zach1_clean.wav
-371.4170227050781,68.38359069824219,96.9168472290039,50.217124938964844,-15.316559791564941,35.31974792480469,41.08172607421875,46.29579544067383,-0.21832583844661713,30.05335807800293,-5.051405429840088,20.416635513305664,-32.54322052001953,22.767301559448242,-10.875629425048828,24.348285675048828,-3.8842973709106445,18.63606071472168,-26.872243881225586,12.279547691345215,6.570930480957031,15.633559226989746,-5.456533432006836,8.431495666503906,-8.013092994689941,8.935985565185547,1718.8735891124472,750.2234567118925,1560.801413232077,488.1036273114661,4819.065824468085,1577.7531354946132,0.014027528464794159,0.025386108085513115,0.12486494348404255,0.07704455697809204,0.01706482656300068,0.010365664958953857,2.7482054233551025,2.5566999912261963,deepfake,zach15_clean.wav
-329.7840576171875,76.6015396118164,76.18047332763672,55.46011734008789,-11.779425621032715,45.2395133972168,22.17816734313965,30.94186019897461,-7.29400110244751,19.216976165771484,-14.233222961425781,18.382505416870117,-18.81218910217285,15.302945137023926,-11.991865158081055,15.283970832824707,-12.334360122680664,13.236188888549805,-16.703107833862305,19.85601234436035,-18.393905639648438,14.263358116149902,-5.912980079650879,9.821653366088867,-9.739213943481445,9.302044868469238,1999.935756803457,1295.238169762835,1568.8907602668478,476.950695582024,4852.809175531915,1548.4366710597171,0.021716207265853882,0.03837401792407036,0.17445146276595744,0.14378277027078604,0.02519298903644085,0.011519968509674072,3.0610902309417725,3.1087207794189453,deepfake,mckinley7_clean.wav
-394.88751220703125,60.2778205871582,80.86113739013672,62.915260314941406,-6.488552570343018,30.191619873046875,46.44472122192383,47.581443786621094,-2.9368393421173096,34.76869583129883,-8.629378318786621,22.06154441833496,-23.419593811035156,21.781780242919922,-5.3146586418151855,19.9263973236084,-0.2650068402290344,14.454795837402344,-28.97437858581543,14.74655532836914,9.899347305297852,13.818557739257812,-5.49158239364624,9.593419075012207,-7.610403537750244,11.331049919128418,1971.676855466338,1040.4447711558753,1660.352834728246,421.67793009989265,5228.640292553191,1389.3474698320447,0.02919803559780121,0.05460197106003761,0.1632365774601064,0.14092451851475304,0.012738511897623539,0.006268584635108709,2.737358570098877,2.3504621982574463,deepfake,zach13_clean.wav
-344.62091064453125,82.48469543457031,88.98509979248047,47.9818115234375,-26.41817855834961,36.098594665527344,24.111146926879883,34.66044616699219,-17.747249603271484,24.842594146728516,-19.28999137878418,18.71921730041504,-14.42778205871582,16.523340225219727,-15.617721557617188,19.329191207885742,-7.178627967834473,12.179490089416504,-21.4625301361084,16.31072425842285,-11.90147590637207,11.709454536437988,-10.783687591552734,12.010583877563477,-10.833139419555664,8.480979919433594,1563.6989308398938,962.5912368828699,1372.7822856044806,334.65963681881533,4130.31914893617,1363.6481603496825,0.013719221577048302,0.03884701803326607,0.11581096243351063,0.12121967086893659,0.029947182163596153,0.017050929367542267,2.823306083679199,2.9792776107788086,deepfake,mckinley1_clean.wav
